precision,avg_EF,batch_size,learning_rate
10,"{'EF_trace_w': array([0.03885131, 0.00147509, 0.00279801, 0.00157928, 0.00035181,
       0.01002438, 0.00283114, 0.00699686, 0.00242082, 0.00201403,
       0.00688359, 0.00288135, 0.00294251, 0.00877176, 0.00319847,
       0.22774464], dtype=float32), 'EF_trace_a': array([1.2894468e-02, 3.6361613e-03, 7.3098219e-03, 1.2427249e-03,
       9.7487327e-03, 9.7487327e-03, 6.4407419e-03, 9.2168488e-03,
       4.9296361e-03, 9.5424056e-03, 9.5424056e-03, 1.0440145e-02,
       9.8644584e-02, 5.9810574e-03, 1.7897789e+00], dtype=float32), 'avg_EF': 0.00453641}",32,0.05
10,"{'EF_trace_w': array([0.19522381, 0.00103258, 0.00111192, 0.00208555, 0.00063835,
       0.02804349, 0.00574656, 0.00737266, 0.01149934, 0.00625975,
       0.00747653, 0.00707668, 0.00981425, 0.00646943, 0.00282437,
       0.23137197], dtype=float32), 'EF_trace_a': array([0.04181441, 0.00394902, 0.03473181, 0.00400294, 0.03501689,
       0.03501689, 0.01193893, 0.01864524, 0.01648187, 0.01223824,
       0.01223824, 0.02484879, 0.03915841, 0.00870059, 2.4164078 ],
      dtype=float32), 'avg_EF': 0.007232265}",32,0.025
10,"{'EF_trace_w': array([0.29520273, 0.01631334, 0.01784919, 0.00448922, 0.00664348,
       0.08035918, 0.0396991 , 0.0281327 , 0.00302768, 0.00399994,
       0.01838311, 0.02307539, 0.03856889, 0.02565684, 0.00557381,
       0.31759784], dtype=float32), 'EF_trace_a': array([0.18037075, 0.04978393, 0.0671168 , 0.01844485, 0.0867449 ,
       0.0867449 , 0.11958197, 0.02737251, 0.00764536, 0.03278528,
       0.03278528, 0.07448187, 0.1948051 , 0.06416126, 1.1169733 ],
      dtype=float32), 'avg_EF': 0.021490913}",32,0.0125
10,"{'EF_trace_w': array([0.6229218 , 0.08828022, 0.03349927, 0.03789294, 0.01311088,
       0.182715  , 0.03126401, 0.03133471, 0.03867049, 0.01773006,
       0.0191591 , 0.04373419, 0.06663981, 0.04497183, 0.00638292,
       0.3085183 ], dtype=float32), 'EF_trace_a': array([0.26464924, 0.09871703, 0.11009012, 0.06740452, 0.13536885,
       0.13536885, 0.09373088, 0.06085824, 0.0807959 , 0.03998889,
       0.03998889, 0.16845675, 0.23919582, 0.14098346, 0.6931626 ],
      dtype=float32), 'avg_EF': 0.046939585}",32,0.00625
10,"{'EF_trace_w': array([1.7537816 , 0.10915325, 0.10789533, 0.15460813, 0.09154125,
       0.2856324 , 0.16661909, 0.1846206 , 0.12367989, 0.06885973,
       0.05944729, 0.13010177, 0.15527812, 0.1189362 , 0.01814719,
       0.7271533 ], dtype=float32), 'EF_trace_a': array([0.56077886, 0.22488987, 0.12764129, 0.20919824, 0.10413516,
       0.10413516, 0.31063807, 0.10705308, 0.15256223, 0.06659123,
       0.06659123, 0.31036463, 0.15773481, 0.30011117, 0.28974912],
      dtype=float32), 'avg_EF': 0.14569715}",32,0.003125
10,"{'EF_trace_w': array([7.2501745 , 0.7096921 , 0.45970452, 0.5116229 , 0.24368107,
       0.6910961 , 0.3711578 , 0.4718927 , 0.42559624, 0.27135697,
       0.15392661, 0.41794884, 0.4228111 , 0.38083455, 0.04378632,
       1.191248  ], dtype=float32), 'EF_trace_a': array([0.70374584, 0.33011487, 0.20785016, 0.38254413, 0.16563654,
       0.16563654, 0.27863047, 0.19429791, 0.3444585 , 0.11153309,
       0.11153309, 0.58731973, 0.15081581, 0.44763988, 0.18224694],
      dtype=float32), 'avg_EF': 0.44334108}",32,0.0015625
10,"{'EF_trace_w': array([1.4738049e-02, 1.5035560e-04, 1.0080480e-04, 1.2790323e-03,
       2.7507490e-03, 5.9656298e-04, 7.6689001e-04, 6.7634997e-04,
       1.1895425e-04, 2.9617679e-04, 2.8033927e-03, 0.0000000e+00,
       0.0000000e+00, 4.7227502e-04, 2.3260398e-04, 1.6083182e-01],
      dtype=float32), 'EF_trace_a': array([3.4816982e-03, 1.3148594e-04, 6.2297247e-03, 1.2716670e-03,
       1.8584937e-03, 1.8584937e-03, 1.5267391e-03, 1.3169806e-03,
       2.8905596e-04, 1.3673163e-03, 1.3673163e-03, 0.0000000e+00,
       1.2395748e-02, 3.1516532e-04, 2.2257061e+00], dtype=float32), 'avg_EF': 0.0}",64,0.1
10,"{'EF_trace_w': array([1.6990736e-01, 5.5750599e-04, 2.8001593e-04, 1.2905534e-05,
       4.8495964e-05, 1.5849240e-02, 4.2023975e-03, 6.2586060e-03,
       8.6976662e-03, 4.5089163e-03, 2.1492179e-02, 1.8499788e-03,
       2.2387411e-03, 7.0273192e-03, 2.9114471e-03, 2.5333184e-01],
      dtype=float32), 'EF_trace_a': array([1.7133696e-02, 2.2622747e-03, 1.4876617e-02, 1.5446143e-05,
       2.7065095e-02, 2.7065095e-02, 1.7350657e-02, 1.8802347e-02,
       1.2954860e-02, 1.6551923e-02, 1.6551923e-02, 7.0323111e-03,
       6.6965841e-02, 1.0774674e-02, 1.9873823e+00], dtype=float32), 'avg_EF': 0.0032070184}",64,0.05
10,"{'EF_trace_w': array([0.14896795, 0.00052879, 0.00098623, 0.01054121, 0.01694478,
       0.04914787, 0.00757839, 0.01591164, 0.01366628, 0.00943771,
       0.01704623, 0.01923586, 0.0264889 , 0.01352308, 0.00383521,
       0.23340945], dtype=float32), 'EF_trace_a': array([0.07185462, 0.00262921, 0.0829186 , 0.0247831 , 0.04246246,
       0.04246246, 0.03670661, 0.0374308 , 0.03207695, 0.03332859,
       0.03332859, 0.07311151, 0.13459937, 0.02545873, 1.1791313 ],
      dtype=float32), 'avg_EF': 0.013426448}",64,0.025
10,"{'EF_trace_w': array([0.3469585 , 0.01617002, 0.01412516, 0.00932129, 0.01223287,
       0.08354912, 0.03960868, 0.03576227, 0.02667415, 0.01702226,
       0.02054841, 0.03249575, 0.05507046, 0.03315029, 0.00653278,
       0.3066046 ], dtype=float32), 'EF_trace_a': array([0.35976958, 0.05855067, 0.13034001, 0.04568123, 0.08578423,
       0.08578423, 0.12227869, 0.05852383, 0.06470171, 0.03399442,
       0.03399442, 0.13303569, 0.2261623 , 0.10006644, 0.74235165],
      dtype=float32), 'avg_EF': 0.031961054}",64,0.0125
10,"{'EF_trace_w': array([1.8384053 , 0.11426388, 0.11664106, 0.13883275, 0.05736613,
       0.2684017 , 0.10034009, 0.10720508, 0.03350985, 0.03385117,
       0.05249112, 0.10452858, 0.13406558, 0.0959007 , 0.01264385,
       0.5861775 ], dtype=float32), 'EF_trace_a': array([0.4831326 , 0.15204939, 0.11815524, 0.18649863, 0.11956272,
       0.11956272, 0.16273476, 0.07359988, 0.04610118, 0.06968141,
       0.06968141, 0.27084404, 0.256883  , 0.26289442, 0.3191783 ],
      dtype=float32), 'avg_EF': 0.10783163}",64,0.00625
10,"{'EF_trace_w': array([4.249797  , 0.27372175, 0.3095981 , 0.18912727, 0.14251894,
       0.69503987, 0.24919039, 0.26155585, 0.22996345, 0.1402564 ,
       0.10132682, 0.28316596, 0.2821685 , 0.192723  , 0.02796241,
       0.890679  ], dtype=float32), 'EF_trace_a': array([0.6123901 , 0.22276656, 0.1820368 , 0.13040197, 0.1794602 ,
       0.1794602 , 0.20694867, 0.14144653, 0.17014995, 0.09469559,
       0.09469559, 0.510197  , 0.15195483, 0.3079488 , 0.18119448],
      dtype=float32), 'avg_EF': 0.26383403}",64,0.003125
10,"{'EF_trace_w': array([13.623988  ,  1.2103703 ,  1.0808387 ,  1.2248251 ,  0.7083658 ,
        1.4584242 ,  0.9281054 ,  1.1900032 ,  0.9424465 ,  0.56530577,
        0.27985963,  0.69442934,  0.4129541 ,  0.3480239 ,  0.05417253,
        1.412133  ], dtype=float32), 'EF_trace_a': array([0.7340588 , 0.21614623, 0.14690718, 0.2649239 , 0.11202873,
       0.11202873, 0.28580704, 0.17856835, 0.1980043 , 0.09243749,
       0.09243749, 0.36498997, 0.03535647, 0.13547727, 0.08035528],
      dtype=float32), 'avg_EF': 0.800366}",64,0.0015625
10,"{'EF_trace_w': array([2.4725808e-26, 2.2632149e-28, 4.7816919e-29, 9.9889726e-30,
       1.4572705e-29, 8.7496014e-27, 5.9903562e-28, 4.6762792e-28,
       4.1329605e-29, 1.9444264e-29, 9.3778464e-29, 4.2291113e-29,
       1.5360916e-29, 8.9733605e-30, 1.5667475e-29, 6.9950939e-27],
      dtype=float32), 'EF_trace_a': array([3.8062341e-28, 7.3647477e-29, 2.3236602e-28, 4.5153315e-30,
       2.4703051e-28, 2.4703051e-28, 2.0960074e-28, 4.8719907e-29,
       1.0241623e-29, 2.4966098e-29, 2.4966098e-29, 6.8414779e-29,
       4.0315645e-29, 2.0059873e-30, 1.7318147e-26], dtype=float32), 'avg_EF': 1.2702879e-28}",128,0.1
10,"{'EF_trace_w': array([3.0105650e-01, 4.6008114e-02, 6.2189307e-03, 1.0552684e-04,
       4.0958927e-05, 1.9875314e-02, 9.3923118e-03, 6.4248880e-03,
       7.6518208e-03, 3.1460030e-03, 1.2067394e-02, 4.2900587e-03,
       6.8501462e-03, 8.6983070e-03, 2.8543468e-03, 2.1462891e-01],
      dtype=float32), 'EF_trace_a': array([3.2903075e-02, 2.7645927e-02, 1.6999358e-02, 1.9839971e-04,
       2.5754800e-02, 2.5754800e-02, 2.1330707e-02, 1.5152309e-02,
       1.3329363e-02, 1.1900393e-02, 1.1900393e-02, 1.6940752e-02,
       4.8314370e-02, 9.1426820e-03, 1.6528293e+00], dtype=float32), 'avg_EF': 0.006787925}",128,0.05
10,"{'EF_trace_w': array([0.96056604, 0.13853136, 0.02661037, 0.00644561, 0.00185876,
       0.08213239, 0.00966678, 0.01221042, 0.00972801, 0.00595034,
       0.02201433, 0.01604791, 0.02277591, 0.01435005, 0.00494506,
       0.2807474 ], dtype=float32), 'EF_trace_a': array([0.10296729, 0.10581298, 0.05859945, 0.00250965, 0.07645673,
       0.07645673, 0.01878679, 0.03010387, 0.01477383, 0.03296579,
       0.03296579, 0.05097062, 0.15536116, 0.03185325, 0.9965625 ],
      dtype=float32), 'avg_EF': 0.022328159}",128,0.025
10,"{'EF_trace_w': array([1.20885   , 0.21530612, 0.11171908, 0.00862065, 0.01245405,
       0.14440446, 0.04317603, 0.04759017, 0.02717237, 0.01492235,
       0.03202084, 0.05192714, 0.07335089, 0.04892512, 0.00725932,
       0.35075763], dtype=float32), 'EF_trace_a': array([0.29149824, 0.1434035 , 0.13318239, 0.01852665, 0.1514791 ,
       0.1514791 , 0.10436757, 0.05457252, 0.07204969, 0.04858331,
       0.04858331, 0.18622653, 0.2756009 , 0.1589286 , 0.52627915],
      dtype=float32), 'avg_EF': 0.054296747}",128,0.0125
10,"{'EF_trace_w': array([2.9330933 , 0.3410785 , 0.34145418, 0.0924915 , 0.04567578,
       0.22191755, 0.14107598, 0.16391398, 0.06245577, 0.04340348,
       0.0639542 , 0.1205608 , 0.12666444, 0.09749139, 0.01477421,
       0.53999466], dtype=float32), 'EF_trace_a': array([0.5453737 , 0.19716513, 0.11641493, 0.06237333, 0.10234522,
       0.10234522, 0.1606934 , 0.0922269 , 0.0681392 , 0.07056136,
       0.07056136, 0.2912646 , 0.13593857, 0.25329328, 0.20517644],
      dtype=float32), 'avg_EF': 0.13691562}",128,0.00625
10,"{'EF_trace_w': array([12.359802  ,  0.63279116,  0.6256112 ,  0.92160356,  0.513248  ,
        1.0469673 ,  0.5677161 ,  0.6747344 ,  0.5205022 ,  0.34177318,
        0.189971  ,  0.46742037,  0.27436554,  0.21270967,  0.03991367,
        1.5444539 ], dtype=float32), 'EF_trace_a': array([0.57895094, 0.18767914, 0.13860773, 0.30316722, 0.11878128,
       0.11878128, 0.21197267, 0.13789943, 0.16504982, 0.08304509,
       0.08304509, 0.3306409 , 0.03964677, 0.13877651, 0.09316707],
      dtype=float32), 'avg_EF': 0.54030424}",128,0.003125
10,"{'EF_trace_w': array([23.624878  ,  2.16053   ,  1.6379215 ,  1.9348667 ,  1.026997  ,
        1.4839822 ,  1.4771981 ,  2.1463025 ,  1.684526  ,  1.1196593 ,
        0.3976337 ,  1.1301248 ,  0.87720203,  0.6217751 ,  0.08293448,
        1.3250854 ], dtype=float32), 'EF_trace_a': array([1.0751319 , 0.35629538, 0.1600268 , 0.3309677 , 0.12527873,
       0.12527873, 0.34156215, 0.24360076, 0.35494754, 0.09934536,
       0.09934536, 0.47313964, 0.06068911, 0.20084779, 0.07480572],
      dtype=float32), 'avg_EF': 1.2587236}",128,0.0015625
10,"{'EF_trace_w': array([0.13549073, 0.00381872, 0.00392186, 0.00403234, 0.00128627,
       0.02013527, 0.00229653, 0.00157422, 0.00469968, 0.00104997,
       0.00302148, 0.00370229, 0.00516857, 0.00262883, 0.00070712,
       0.15556398], dtype=float32), 'EF_trace_a': array([0.0246911 , 0.00754854, 0.01020548, 0.00193145, 0.01286274,
       0.01286274, 0.00380937, 0.00828261, 0.00540027, 0.00597031,
       0.00597031, 0.01000872, 0.03195234, 0.00317623, 0.67656446],
      dtype=float32), 'avg_EF': 0.00473204}",256,0.1
10,"{'EF_trace_w': array([0.23937437, 0.01179982, 0.01555586, 0.00235217, 0.00051341,
       0.04326468, 0.01697152, 0.00879951, 0.00448363, 0.00281554,
       0.01223474, 0.00983501, 0.02071494, 0.00965879, 0.00324916,
       0.30285603], dtype=float32), 'EF_trace_a': array([0.09844629, 0.01945736, 0.04692243, 0.0016052 , 0.07420667,
       0.07420667, 0.04092479, 0.01474118, 0.00500692, 0.01493926,
       0.01493926, 0.03650673, 0.12039505, 0.01466069, 1.3607945 ],
      dtype=float32), 'avg_EF': 0.011565892}",256,0.05
10,"{'EF_trace_w': array([2.447081  , 0.03713604, 0.02813693, 0.01314372, 0.00884011,
       0.10155283, 0.0368254 , 0.03469187, 0.00932866, 0.005156  ,
       0.01943082, 0.02344471, 0.02519636, 0.0190457 , 0.00487626,
       0.47898576], dtype=float32), 'EF_trace_a': array([0.10277464, 0.04154348, 0.07015035, 0.01522049, 0.07990561,
       0.07990561, 0.06315874, 0.0347663 , 0.00917787, 0.03472913,
       0.03472913, 0.06003493, 0.10976306, 0.02862105, 0.6190034 ],
      dtype=float32), 'avg_EF': 0.031514548}",256,0.025
10,"{'EF_trace_w': array([1.0328951 , 0.09920428, 0.09178134, 0.13391195, 0.06307666,
       0.1328412 , 0.06934648, 0.07518258, 0.04485433, 0.03001531,
       0.03410441, 0.06418771, 0.08594435, 0.05657255, 0.00798476,
       0.48137727], dtype=float32), 'EF_trace_a': array([0.477266  , 0.15319073, 0.08856971, 0.16957822, 0.07854913,
       0.07854913, 0.14208579, 0.06130259, 0.10127784, 0.04461909,
       0.04461909, 0.23386061, 0.22348647, 0.14644742, 0.27148426],
      dtype=float32), 'avg_EF': 0.08036977}",256,0.0125
10,"{'EF_trace_w': array([11.353811  ,  1.2109059 ,  0.4876424 ,  0.50361395,  0.17394131,
        0.9638021 ,  0.23352706,  0.39879662,  0.25591165,  0.14985836,
        0.13576269,  0.25751457,  0.17971185,  0.13883345,  0.02549097,
        1.3460413 ], dtype=float32), 'EF_trace_a': array([0.46305588, 0.2985808 , 0.182547  , 0.1810345 , 0.16191217,
       0.16191217, 0.18752763, 0.11673105, 0.17321207, 0.08291875,
       0.08291875, 0.3357658 , 0.04862919, 0.14442591, 0.10984343],
      dtype=float32), 'avg_EF': 0.3538852}",256,0.00625
10,"{'EF_trace_w': array([15.958173  ,  1.3531826 ,  1.0401893 ,  0.9633313 ,  0.6126764 ,
        0.8939954 ,  0.9437946 ,  1.1843293 ,  0.8063738 ,  0.49127263,
        0.19506705,  0.62595016,  0.48015946,  0.32290763,  0.04700442,
        1.2365457 ], dtype=float32), 'EF_trace_a': array([0.8359678 , 0.25788602, 0.16549268, 0.24170963, 0.11605243,
       0.11605243, 0.31916806, 0.20270099, 0.26352963, 0.09171064,
       0.09171064, 0.44759372, 0.06547496, 0.20289147, 0.07846005],
      dtype=float32), 'avg_EF': 0.72459644}",256,0.003125
10,"{'EF_trace_w': array([60.340485  ,  6.1719384 ,  4.8719215 ,  5.4742217 ,  3.0310504 ,
        3.6292698 ,  4.709433  ,  5.4774265 ,  4.436278  ,  2.656373  ,
        0.90181935,  1.9620162 ,  1.0964257 ,  1.0686791 ,  0.17444907,
        2.016543  ], dtype=float32), 'EF_trace_a': array([0.49855846, 0.2377729 , 0.14775075, 0.1528988 , 0.09922326,
       0.09922326, 0.2212391 , 0.1691863 , 0.1539362 , 0.06088879,
       0.06088879, 0.15105344, 0.01934478, 0.05440798, 0.04369463],
      dtype=float32), 'avg_EF': 2.894111}",256,0.0015625
10,"{'EF_trace_w': array([5.4492347e-02, 2.2948184e-03, 2.5905718e-03, 6.6014234e-04,
       7.0588896e-04, 9.8948469e-03, 1.4842352e-03, 2.8018486e-03,
       1.3541594e-03, 7.9482218e-04, 5.0994853e-04, 1.9115279e-03,
       1.4874293e-03, 3.0463439e-04, 4.5027315e-05, 8.9744851e-02],
      dtype=float32), 'EF_trace_a': array([0.02476996, 0.00428912, 0.00775136, 0.00064747, 0.0088918 ,
       0.0088918 , 0.00420782, 0.00788404, 0.00264165, 0.00504259,
       0.00504259, 0.0042013 , 0.00460014, 0.00029326, 0.26670927],
      dtype=float32), 'avg_EF': 0.0017980319}",512,0.1
10,"{'EF_trace_w': array([0.73865324, 0.00693036, 0.00618405, 0.03883774, 0.02628616,
       0.05480287, 0.02008937, 0.01689359, 0.00422885, 0.00434794,
       0.01113555, 0.02044328, 0.02888421, 0.0167117 , 0.00434515,
       0.34906375], dtype=float32), 'EF_trace_a': array([0.1183088 , 0.01954477, 0.10527553, 0.03988937, 0.09423237,
       0.09423237, 0.05491694, 0.02724609, 0.0113402 , 0.0282937 ,
       0.0282937 , 0.07639849, 0.15907177, 0.04343413, 1.401022  ],
      dtype=float32), 'avg_EF': 0.021334447}",512,0.05
10,"{'EF_trace_w': array([3.5157778 , 0.17824888, 0.06548686, 0.00978738, 0.00705409,
       0.18278813, 0.04991147, 0.04529976, 0.01188071, 0.00602613,
       0.0239818 , 0.04520286, 0.07087514, 0.04650667, 0.01006997,
       0.6633739 ], dtype=float32), 'EF_trace_a': array([0.1932736 , 0.1494008 , 0.10985547, 0.00888056, 0.13055027,
       0.13055027, 0.10930403, 0.03959188, 0.01434023, 0.04313214,
       0.04313214, 0.14373168, 0.25122565, 0.12115926, 0.43386662],
      dtype=float32), 'avg_EF': 0.050854556}",512,0.025
10,"{'EF_trace_w': array([4.71881   , 0.31565452, 0.23550816, 0.06469232, 0.03733643,
       0.30848828, 0.14437118, 0.17453651, 0.0692976 , 0.05541865,
       0.06350224, 0.12003644, 0.13435495, 0.10112661, 0.01697457,
       0.76728874], dtype=float32), 'EF_trace_a': array([0.51219815, 0.18612035, 0.13200502, 0.05799622, 0.11593924,
       0.11593924, 0.19566864, 0.09151484, 0.10404292, 0.06648083,
       0.06648083, 0.31308922, 0.16369984, 0.2733902 , 0.19795245],
      dtype=float32), 'avg_EF': 0.14398332}",512,0.0125
10,"{'EF_trace_w': array([5.9025158e+01, 1.8847420e+00, 8.4210068e-01, 7.6363200e-01,
       4.4380894e-01, 1.2209417e+00, 5.5709195e-01, 6.7235053e-01,
       4.1044155e-01, 2.4841550e-01, 1.8900432e-01, 3.5358733e-01,
       2.5307977e-01, 2.3238903e-01, 4.0475331e-02, 1.6247356e+00],
      dtype=float32), 'EF_trace_a': array([0.4181129 , 0.2920433 , 0.1508149 , 0.1977861 , 0.12854975,
       0.12854975, 0.20442167, 0.14656189, 0.10880538, 0.08774019,
       0.08774019, 0.35598   , 0.04536983, 0.19592023, 0.08748063],
      dtype=float32), 'avg_EF': 0.6115398}",512,0.00625
10,"{'EF_trace_w': array([109.46922   ,   7.2508597 ,   3.050691  ,   3.4552653 ,
         1.6859057 ,   3.4005988 ,   1.9987724 ,   2.8961961 ,
         2.673408  ,   1.5102954 ,   0.6089084 ,   1.5329658 ,
         1.0383189 ,   0.77885115,   0.11590295,   2.1557543 ],
      dtype=float32), 'EF_trace_a': array([0.69397825, 0.3794157 , 0.21321744, 0.2957794 , 0.1625419 ,
       0.1625419 , 0.3739993 , 0.24370503, 0.32139203, 0.09892482,
       0.09892482, 0.4386862 , 0.05095936, 0.15837383, 0.06858963],
      dtype=float32), 'avg_EF': 2.1519241}",512,0.003125
10,"{'EF_trace_w': array([293.71738   ,  11.229892  ,   7.38466   ,  14.288392  ,
         6.0177536 ,   5.384256  ,   7.57052   ,  10.387296  ,
         8.728668  ,   5.4735875 ,   1.6670927 ,   5.0942917 ,
         3.168695  ,   2.129321  ,   0.32713383,   1.7978648 ],
      dtype=float32), 'EF_trace_a': array([0.8193775 , 0.27548268, 0.19424559, 0.27659297, 0.12356591,
       0.12356591, 0.32623306, 0.2546305 , 0.25242236, 0.10013922,
       0.10013922, 0.34599015, 0.05070401, 0.09506138, 0.05262539],
      dtype=float32), 'avg_EF': 5.749992}",512,0.0015625
10,"{'EF_trace_w': array([0.1837219 , 0.00753874, 0.00813597, 0.00149842, 0.00075012,
       0.02013667, 0.00514971, 0.00653594, 0.00399616, 0.00220524,
       0.0039913 , 0.00861477, 0.01451566, 0.00682928, 0.00204019,
       0.15992808], dtype=float32), 'EF_trace_a': array([6.1863795e-02, 1.3141852e-02, 1.9887580e-02, 1.0173246e-03,
       2.4707416e-02, 2.4707416e-02, 1.4095171e-02, 1.2552312e-02,
       7.2500426e-03, 1.0828148e-02, 1.0828148e-02, 3.4075249e-02,
       6.6968828e-02, 8.7746130e-03, 1.1298523e+00], dtype=float32), 'avg_EF': 0.007418411}",1024,0.1
10,"{'EF_trace_w': array([2.467513  , 0.08859771, 0.02374889, 0.00750998, 0.00807662,
       0.1065885 , 0.03472244, 0.03703064, 0.0031589 , 0.00265523,
       0.02463029, 0.0301133 , 0.04114401, 0.02906224, 0.0073841 ,
       0.6588484 ], dtype=float32), 'EF_trace_a': array([0.12092482, 0.06632966, 0.08673267, 0.00719191, 0.1069041 ,
       0.1069041 , 0.06699941, 0.02397695, 0.00327302, 0.03202597,
       0.03202597, 0.0854495 , 0.18767719, 0.05361225, 0.6773811 ],
      dtype=float32), 'avg_EF': 0.0325165}",1024,0.05
10,"{'EF_trace_w': array([5.6515923 , 0.25118935, 0.10862764, 0.0667545 , 0.03201524,
       0.2082639 , 0.06936988, 0.06305882, 0.02862003, 0.02363007,
       0.0315127 , 0.06841473, 0.07841806, 0.04541161, 0.0089478 ,
       0.85409987], dtype=float32), 'EF_trace_a': array([0.20827724, 0.1903099 , 0.10658129, 0.04733782, 0.10918227,
       0.10918227, 0.11478239, 0.04516331, 0.03153737, 0.04313383,
       0.04313383, 0.17775433, 0.16056314, 0.09549095, 0.26137394],
      dtype=float32), 'avg_EF': 0.0875495}",1024,0.025
10,"{'EF_trace_w': array([2.69075222e+01, 1.33611596e+00, 4.78961080e-01, 2.41416052e-01,
       1.29359514e-01, 6.64644659e-01, 2.26233810e-01, 2.63868839e-01,
       1.89677700e-01, 1.19405545e-01, 1.20316304e-01, 2.14397311e-01,
       2.25691944e-01, 1.71275571e-01, 2.64163278e-02, 1.35200942e+00],
      dtype=float32), 'EF_trace_a': array([0.47409716, 0.5193809 , 0.1696161 , 0.07341965, 0.13469887,
       0.13469887, 0.19121486, 0.13246782, 0.16412143, 0.09132963,
       0.09132963, 0.40837225, 0.14514291, 0.29089272, 0.1433469 ],
      dtype=float32), 'avg_EF': 0.3271413}",1024,0.0125
10,"{'EF_trace_w': array([65.16297   ,  3.3383126 ,  2.4684699 ,  0.86169785,  0.850726  ,
        1.7542385 ,  1.4374619 ,  1.7480445 ,  1.5638256 ,  0.8041301 ,
        0.38799596,  0.9409318 ,  0.59679747,  0.44885156,  0.07060895,
        1.8792235 ], dtype=float32), 'EF_trace_a': array([0.73391503, 0.28314292, 0.15930358, 0.10491186, 0.1228933 ,
       0.1228933 , 0.26832926, 0.19721027, 0.2408369 , 0.1026633 ,
       0.1026633 , 0.4304222 , 0.05327747, 0.15345603, 0.07076723],
      dtype=float32), 'avg_EF': 1.2323962}",1024,0.00625
10,"{'EF_trace_w': array([185.56079   ,  19.048815  ,   8.823444  ,   6.6256633 ,
         5.132807  ,   5.290901  ,   6.0873995 ,   6.7542124 ,
         6.2766895 ,   3.6526008 ,   1.2452916 ,   2.7148142 ,
         1.5925945 ,   1.4788725 ,   0.26309398,   3.0895076 ],
      dtype=float32), 'EF_trace_a': array([0.4775583 , 0.25259572, 0.1458087 , 0.18865149, 0.11184556,
       0.11184556, 0.23980692, 0.16701591, 0.1728384 , 0.06320103,
       0.06320103, 0.18835689, 0.02170642, 0.04912912, 0.04615667],
      dtype=float32), 'avg_EF': 4.554134}",1024,0.003125
10,"{'EF_trace_w': array([294.06033  ,  29.808605 ,  21.339527 ,  25.51897  ,  12.034032 ,
         6.962282 ,  15.480857 ,  20.673952 ,  18.217829 ,  10.64112  ,
         2.5005744,   8.28682  ,   5.14571  ,   4.846915 ,   0.6245113,
         2.5211318], dtype=float32), 'EF_trace_a': array([0.6931373 , 0.27335456, 0.17633441, 0.21205449, 0.11355789,
       0.11355789, 0.27998954, 0.19615263, 0.178971  , 0.07291882,
       0.07291882, 0.21171394, 0.03329051, 0.05482974, 0.04218318],
      dtype=float32), 'avg_EF': 10.448956}",1024,0.0015625
11,"{'EF_trace_w': array([0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.],
      dtype=float32), 'EF_trace_a': array([0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.],
      dtype=float32), 'avg_EF': 0.0}",16,0.1
11,"{'EF_trace_w': array([6.8999194e-03, 4.9282744e-04, 5.0571031e-04, 6.3321536e-06,
       8.4944486e-06, 1.4574060e-03, 5.6386611e-04, 7.6195557e-04,
       6.7241443e-04, 3.5576869e-04, 1.3807388e-03, 0.0000000e+00,
       0.0000000e+00, 6.0757753e-03, 1.3141682e-03, 1.2577629e-01],
      dtype=float32), 'EF_trace_a': array([2.9052009e-03, 2.1104887e-03, 2.1753821e-03, 8.3836721e-06,
       3.0190786e-03, 3.0190786e-03, 1.6355258e-03, 1.8382266e-03,
       1.2213581e-03, 7.4049213e-04, 7.4049213e-04, 0.0000000e+00,
       2.3274153e-01, 2.5170709e-03, 3.7984765e+00], dtype=float32), 'avg_EF': 0.0}",16,0.05
11,"{'EF_trace_w': array([0.07060275, 0.00172617, 0.00285164, 0.00085024, 0.00119405,
       0.05170319, 0.0090233 , 0.00708153, 0.00284971, 0.00337675,
       0.00884124, 0.00646877, 0.00908867, 0.00638984, 0.00229267,
       0.22887851], dtype=float32), 'EF_trace_a': array([0.04291835, 0.00565104, 0.02468663, 0.00225437, 0.03679588,
       0.03679588, 0.03076192, 0.01453137, 0.00425333, 0.01189464,
       0.01189464, 0.01575097, 0.03747387, 0.00923585, 1.503675  ],
      dtype=float32), 'avg_EF': 0.0067716828}",16,0.025
11,"{'EF_trace_w': array([0.12650008, 0.0049066 , 0.00407381, 0.00922269, 0.01806926,
       0.03150342, 0.01666783, 0.0157827 , 0.00633865, 0.00510823,
       0.00715706, 0.01261702, 0.01698411, 0.01021181, 0.0032625 ,
       0.23121142], dtype=float32), 'EF_trace_a': array([0.1413139 , 0.0192507 , 0.07773983, 0.02207128, 0.04059306,
       0.04059306, 0.06413919, 0.01669426, 0.01178469, 0.01295025,
       0.01295025, 0.04510093, 0.0499268 , 0.01686479, 1.9261655 ],
      dtype=float32), 'avg_EF': 0.013578743}",16,0.0125
