precision,avg_cka,emd,noise_emd,batch_size,learning_rate,loss
9,0.9702777862548828,1.6431076526641846,-1.0,16,0.0125,-160.86028498367529
9,0.9515401124954224,1.2699809869130452,-1.0,16,0.00625,-178.741336311712
9,0.9943316578865051,1.1805824836095173,-1.0,16,0.003125,-184.703950285845
9,0.9915546178817749,1.1662050088246663,-1.0,16,0.0015625,-185.7482168600723
9,0.9958810806274414,13.756810188293457,-1.0,32,0.1,-107.26912697284261
9,0.996063768863678,13.258840560913086,-1.0,32,0.05,-107.54213760551573
9,0.9844861626625061,5.838493824005127,4.4871978759765625,32,0.025,-23.144598397495503
9,0.9969430565834045,1.454197923342387,-1.0,32,0.0125,-168.76643020515115
9,0.9960401058197021,1.2751853863398235,-1.0,32,0.00625,-178.4199702029451
9,0.9961457252502441,1.1800036430358887,-1.0,32,0.003125,-184.74550107550692
9,0.9947726726531982,1.1141450802485149,-1.0,32,0.0015625,-189.75491771475092
9,0.9971352815628052,13.756810188293457,-1.0,64,0.1,-107.26912697284261
9,0.9969967007637024,13.750262260437012,-1.0,64,0.05,-107.27258855910883
9,0.97245192527771,2.4332969586054483,-1.0,64,0.025,-141.09650474281247
9,0.9973137378692627,1.3830795288085938,-1.0,64,0.0125,-172.30242217968592
9,0.9968597888946533,1.3236615657806396,-1.0,64,0.00625,-175.54801210914079
9,0.9944794178009033,1.2847765286763508,-1.0,64,0.003125,-177.83454769603054
9,0.9951995611190796,1.1438584327697754,-1.0,64,0.0015625,-187.4234058473974
9,0.9983142614364624,13.756810188293457,-1.0,128,0.1,-107.26912697284261
9,0.9983304738998413,13.749924341837565,-1.0,128,0.05,-107.27276729048792
9,0.9972637891769409,3.0216546853383384,3.5094492435455322,128,0.025,16.143292632810386
9,0.998252809047699,1.4668514331181843,-1.0,128,0.0125,-168.17322991424106
9,0.9972090721130371,1.2251257101694744,-1.0,128,0.00625,-181.62427673333767
9,0.9975469708442688,1.1553938786188762,-1.0,128,0.003125,-186.55057106545956
9,0.9968862533569336,1.145585020383199,-1.0,128,0.0015625,-187.29164419987782
9,0.9989962577819824,13.756810188293457,-1.0,256,0.1,-107.26912697284261
9,0.9991124868392944,13.683523178100586,-1.0,256,0.05,-107.30805938634593
9,0.9990820288658142,8.444389820098877,-1.0,256,0.025,-111.8421818663541
9,0.9972991943359375,1.2515161434809368,-1.0,256,0.0125,-179.90308436762345
9,0.998344898223877,1.3609352111816406,-1.0,256,0.00625,-173.47888362236904
9,0.997840404510498,1.291239619255066,-1.0,256,0.003125,-177.4449594860568
9,0.997610330581665,1.1817245483398438,-1.0,256,0.0015625,-184.6220890819996
9,0.7165873050689697,11.82949940363566,-1.0,512,0.1,-108.45344309069124
9,0.9997317790985107,13.199803670247396,-1.0,512,0.05,-107.57587025520705
9,0.9996699094772339,8.141069730122885,-1.0,512,0.025,-112.28339804411557
9,0.9988441467285156,1.3407781918843586,-1.0,512,0.0125,-174.58355200382385
9,0.998727560043335,1.256491740544637,-1.0,512,0.00625,-179.58667516322402
9,0.9986194372177124,1.2058113813400269,-1.0,512,0.003125,-182.93171017250583
9,0.996690034866333,1.4557750622431438,-1.0,512,0.0015625,-168.6919309126742
9,0.9998162984848022,13.756810188293457,-1.0,1024,0.1,-107.26912697284261
9,0.9998867511749268,13.721142133076986,-1.0,1024,0.05,-107.2880230399286
9,0.9998903274536133,7.675706545511882,-1.0,1024,0.025,-113.02811661793815
9,0.9983832836151123,1.3921682834625244,-1.0,1024,0.0125,-171.8303966466507
9,0.9987939596176147,1.238191286722819,-1.0,1024,0.00625,-180.76296536109123
9,0.9936178922653198,1.4096417427062988,-1.0,1024,0.003125,-170.94001047955285
9,0.9986076354980469,1.3868520657221477,-1.0,1024,0.0015625,-172.10574398786292
10,0.9922183752059937,13.756807327270508,-1.0,16,0.1,-107.26912848461338
10,0.993602991104126,12.651052792867025,-1.0,16,0.05,-107.90448049164593
10,0.9697650671005249,8.442576805750528,-1.0,16,0.025,-111.84472493420333
10,0.9784576892852783,1.6641966899236043,-1.0,16,0.0125,-160.0890511352901
10,0.9493891000747681,1.3696881135304768,-1.0,16,0.00625,-173.00932162011853
10,0.9907934665679932,1.2413100401560466,-1.0,16,0.003125,-180.56005088577942
10,0.992812991142273,1.1329199870427449,-1.0,16,0.0015625,-188.26748679845386
10,0.9956350326538086,13.756810188293457,-1.0,32,0.1,-107.26912697284261
10,0.9958446025848389,13.75130844116211,-1.0,32,0.05,-107.27203527052507
10,0.9890623092651367,3.911896546681722,3.76216459274292,32,0.025,-3.827605156527281
10,0.9940627813339233,1.46183443069458,-1.0,32,0.0125,-168.40719981707213
10,0.9964888095855713,1.304677963256836,-1.0,32,0.00625,-176.64726684765367
10,0.9955904483795166,1.1046432256698608,-1.0,32,0.003125,-190.5269662422992
10,0.9950196743011475,1.1627522706985474,-1.0,32,0.0015625,-186.00284215306064
10,0.9971133470535278,13.756810188293457,-1.0,64,0.1,-107.26912697284261
10,0.9971122741699219,13.404490152994791,-1.0,64,0.05,-107.46018676269146
10,0.9932640790939331,2.466882308324178,-1.0,64,0.025,-140.53699670331366
10,0.9965829849243164,1.3373315731684368,-1.0,64,0.0125,-174.77577139906876
10,0.9969420433044434,1.205156644185384,-1.0,64,0.00625,-182.97676528812914
10,0.9966528415679932,1.140220085779826,-1.0,64,0.003125,-187.70236662828776
10,0.9960775375366211,1.126236081123352,-1.0,64,0.0015625,-188.79133041116572
10,0.9981136322021484,13.756810188293457,-1.0,128,0.1,-107.26912697284261
10,0.9982718229293823,13.740691502888998,-1.0,128,0.05,-107.27765411071015
10,0.9969656467437744,4.5185268719991045,3.9078242778778076,128,0.025,-13.515524227724852
10,0.9982547760009766,1.3462660710016887,-1.0,128,0.0125,-174.27952182260304
10,0.9980144500732422,1.3046429951985676,-1.0,128,0.00625,-176.6493212074311
10,0.9972673654556274,1.1845239003499348,-1.0,128,0.003125,-184.4221040795021
10,0.9973182678222656,1.1375094652175903,-1.0,128,0.0015625,-187.9113563955016
10,0.8215981721878052,12.073185920715332,-1.0,256,0.1,-108.28281786238533
10,0.9991369247436523,13.570504506429037,-1.0,256,0.05,-107.36892279521554
10,0.9869197607040405,7.432559013366699,-1.0,256,0.025,-113.45431631557317
10,0.9974474906921387,1.2910129626592,-1.0,256,0.0125,-177.45855610467473
10,0.99847412109375,1.1998576720555623,-1.0,256,0.00625,-183.34321839079698
10,0.997834324836731,1.2063161134719849,-1.0,256,0.003125,-182.89701089392136
10,0.9946169853210449,1.1835861206054688,-1.0,256,0.0015625,-184.48899345731138
10,0.9995002746582031,13.756810188293457,-1.0,512,0.1,-107.26912697284261
10,0.999732255935669,13.739164034525553,-1.0,512,0.05,-107.27846321280589
10,0.999663233757019,7.620103677113851,-1.0,512,0.025,-113.12318102709534
10,0.99855637550354,1.363626758257548,-1.0,512,0.0125,-173.33384989289937
10,0.9994065761566162,1.3649680217107136,-1.0,512,0.00625,-173.26178958732677
10,0.9932413101196289,1.2437326510747273,-1.0,512,0.003125,-180.40313158425852
10,0.997848629951477,1.50594429175059,-1.0,512,0.0015625,-166.40351874089225
10,0.9998881816864014,13.756810188293457,-1.0,1024,0.1,-107.26912697284261
10,0.9999063014984131,13.74736754099528,-1.0,1024,0.05,-107.27411991436145
10,0.9967672824859619,6.026614189147949,-1.0,1024,0.025,-116.5930648389719
10,0.9996373653411865,1.4149257342020671,-1.0,1024,0.0125,-170.6750874500095
10,0.9976654648780823,1.5936115980148315,-1.0,1024,0.00625,-162.75054732569114
10,0.9907446503639221,1.3094278573989868,-1.0,1024,0.003125,-176.36923213061723
10,0.9953165650367737,1.5081867774327595,-1.0,1024,0.0015625,-166.3047849883821
11,0.9941205978393555,13.756807327270508,-1.0,16,0.1,-107.26912848461338
11,0.9601467847824097,11.818460464477539,-1.0,16,0.05,-108.46133896208966
11,0.9795933961868286,4.6595860322316485,-1.0,16,0.025,-121.46113395230225
11,0.9780529737472534,1.7637726068496704,-1.0,16,0.0125,-156.69665103746743
11,0.9936320185661316,1.2457093397776287,-1.0,16,0.00625,-180.27554808078344
11,0.9947637319564819,1.2221758762995403,-1.0,16,0.003125,-181.82128443148164
11,0.9929322004318237,1.12097163995107,-1.0,16,0.0015625,-189.2083228834986
11,0.9955599308013916,13.756810188293457,-1.0,32,0.1,-107.26912697284261
11,0.995876669883728,13.468757311503092,-1.0,32,0.05,-107.42458993708307
11,0.9915266036987305,4.124494473139445,5.293708324432373,32,0.025,28.348052322711833
11,0.9962856769561768,1.5243677695592244,-1.0,32,0.0125,-165.60096716615524
11,0.9941650032997131,1.2192736864089966,-1.0,32,0.00625,-182.01604046300702
11,0.995948314666748,1.1791995366414387,-1.0,32,0.003125,-184.8032897679192
11,0.9950337409973145,1.1531444787979126,-1.0,32,0.0015625,-186.71940232870412
11,0.9969915151596069,13.756810188293457,-1.0,64,0.1,-107.26912697284261
11,0.9970122575759888,13.749186833699545,-1.0,64,0.05,-107.27315740265439
11,0.9911881685256958,4.066925088564555,-1.0,64,0.025,-124.5886014181037
11,0.9942935705184937,1.3107541799545288,-1.0,64,0.0125,-176.29195582917697
11,0.9970000982284546,1.1329230864842732,-1.0,64,0.00625,-188.26724531699986
11,0.9968361854553223,1.1231611569722493,-1.0,64,0.003125,-189.0344180612282
11,0.9962952136993408,1.1276167233784993,-1.0,64,0.0015625,-188.68261522442293
11,0.9982613325119019,13.756810188293457,-1.0,128,0.1,-107.26912697284261
11,0.9982566833496094,13.614957809448242,-1.0,128,0.05,-107.34486301019632
11,0.9967780709266663,6.422044674555461,3.983448028564453,128,0.025,-37.97227782691825
11,0.9959268569946289,1.45811661084493,-1.0,128,0.0125,-168.5816204659059
11,0.9972124099731445,1.248160441716512,-1.0,128,0.00625,-180.11790524499932
11,0.9975773096084595,1.1442242066065471,-1.0,128,0.003125,-187.39545923134452
11,0.9953773021697998,1.3039500713348389,-1.0,128,0.0015625,-176.69005293863066
11,0.9991533756256104,13.756810188293457,-1.0,256,0.1,-107.26912697284261
11,0.999075174331665,13.752655029296875,-1.0,256,0.05,-107.27132323082147
11,0.9989917278289795,8.305821736653646,-1.0,256,0.025,-112.03974792267685
11,0.9986920356750488,1.3663277626037598,-1.0,256,0.0125,-173.18888098228624
11,0.9985740780830383,1.2565160989761353,-1.0,256,0.00625,-179.58513232061603
11,0.9977104663848877,1.225168506304423,-1.0,256,0.003125,-181.62142553079352
11,0.9972542524337769,1.2662525177001953,-1.0,256,0.0015625,-178.97318947220964
11,0.9997206330299377,13.756810188293457,-1.0,512,0.1,-107.26912697284261
11,0.9996887445449829,12.809946060180664,-1.0,512,0.05,-107.80643412003482
11,0.9996540546417236,8.361811319986979,-1.0,512,0.025,-111.95913136200205
11,0.9970505237579346,1.3468137582143147,-1.0,512,0.0125,-174.24931575735155
11,0.9987853765487671,1.2846142848332722,-1.0,512,0.00625,-177.84437802120408
11,0.998469352722168,1.3217486540476482,-1.0,512,0.003125,-175.65734959802356
11,0.9976629018783569,1.3571661313374836,-1.0,512,0.0015625,-173.6829469075022
11,0.999821662902832,13.756810188293457,-1.0,1024,0.1,-107.26912697284261
11,0.9998646974563599,13.617122014363607,-1.0,1024,0.05,-107.34369567185475
11,0.9998912811279297,8.621810754140219,-1.0,1024,0.025,-111.59849164538663
11,0.9985221028327942,1.2837340037027996,-1.0,1024,0.0125,-177.8977574104606
11,0.995991051197052,1.497074007987976,-1.0,1024,0.00625,-166.7969649238631
11,0.9978825449943542,1.29542072614034,-1.0,1024,0.003125,-177.19499771934824
11,0.9946765899658203,1.6039106051127117,-1.0,1024,0.0015625,-162.34761443763426
